"SKU";"Item name";"Attribute name";"Attribute value";"GTIN";
"MC001grey-0";"Ergonomisches Keilkissen";"meta_image_with_text_image:custom:file_reference";"gid://shopify/MediaImage/36703163547931";;
"MC001grey-0";"Ergonomisches Keilkissen";"meta_produktbeschreibung:custom:multi_line_text_field";"Das ergonomische Keilkissen von DYNMC YOU – Die perfekte Lösung für einen unvergleichlichen Sitzkomfort im Home-Office! Mit fester Memory Foam-Füllung und einem weichen Bezug aus Baumwolle-Polyester-Spandex, wird dieses ergonomische Sitzkissen zu deinem täglichen Begleiter!  Der Sitzkeil bietet dank seiner optimalen Größe (40x40 cm) eine ideale Sitzerhöhung und verbessert die Sitzqualität. Zudem wird der Rücken, das Steißbein und die Hüfte durch das Keilkissen entlastet. Arbeite effizienter und konzentriere dich auf deine To-Do's! Egal ob im Auto, Büro oder bei dir zu Hause, das Keilkissen fördert eine top Haltung und bringt einen Wohlfühlfaktor in jeden Sitzmoment. Das Kissen von DYNMC YOU vereint Funktion und Ästhetik in einem eleganten Design. Der Bezug ist mit einem praktischen Reißverschluss versehen und kann nach dem Abnehmen bei 30°C gewaschen werden.";;
"MC001grey-0";"Ergonomisches Keilkissen";"meta_usps_text_four:custom";"Kostenloser Versand & Retoure ab 39€";;
"MC001grey-0";"Ergonomisches Keilkissen";"meta_usps_text_one:custom";"100 Tage Geld zurück";;
"MC001grey-0";"Ergonomisches Keilkissen";"meta_usps_text_three:custom";"Verbessert die Körperhaltung";;
"MC001grey-0";"Ergonomisches Keilkissen";"meta_usps_text_two:custom";"Mit Memory Foam";;
"MC001grey-0";"Ergonomisches Keilkissen";"meta_product_subheading:custom";"Steißbeinkissen für lange Arbeitsstunden";;
"MC001grey-0";"Ergonomisches Keilkissen";"meta_beschreibung:custom:rich_text_field";"{""type"":""root"",""children"":[{""type"":""heading"",""children"":[{""type"":""text"",""value"":""Ergonomisches Keilkissen von DYNMC YOU""}],""level"":2},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Die perfekte Lösung für einen unvergleichlichen Sitzkomfort im Home-Office! Mit fester Memory Foam-Füllung und einem weichen Bezug aus Baumwolle-Polyester-Spandex, wird dieses ergonomische Sitzkissen zu deinem täglichen Begleiter!  Der Sitzkeil bietet dank seiner optimalen Größe (40x40 cm) eine ideale Sitzerhöhung und verbessert die Sitzqualität. Zudem wird der Rücken, das Steißbein und die Hüfte durch das Keilkissen entlastet. Arbeite effizienter und konzentriere dich auf deine To-Do's! Egal ob im Auto, Büro oder bei dir zu Hause, das Keilkissen fördert eine top Haltung und bringt einen Wohlfühlfaktor in jeden Sitzmoment. Das Kissen von DYNMC YOU vereint Funktion und Ästhetik in einem eleganten Design. Der Bezug ist mit einem praktischen Reißverschluss versehen und kann nach dem Abnehmen bei 30°C gewaschen werden.""}]}]}";;
"MC001grey-0";"Ergonomisches Keilkissen";"meta_rating:reviewscouk";"4.51";;
"MC001grey-0";"Ergonomisches Keilkissen";"meta_total:reviewscouk:number_integer";"67";;
